timestamp,count,conns,read_bytes_total,latency_ms_sum
1565333400,155570691.0,359.0,19254504160000.0,949845520.6
1565333700,155625238.0,343.0,19259600740000.0,950052221.0
1565334000,155669603.0,347.0,19264242200000.0,950233927.9
1565334300,155715898.0,367.0,19269077900000.0,950459076.8
1565334600,155765384.0,356.0,19273931190000.0,950653803.4
1565334900,155821254.0,358.0,19279564590000.0,950899743.0
1565335200,155883513.0,348.0,19285707550000.0,951120244.7
1565335500,155951031.0,355.0,19292320970000.0,951393148.2
1565335800,156021746.0,348.0,19299299090000.0,951683966.5
1565336100,156082063.0,525.0,19304982940000.0,951959341.0
1565336400,156148653.0,429.0,19311096850000.0,952332679.5
1565336700,156208411.0,401.0,19317111500000.0,952625309.1
1565337000,156271094.0,382.0,19323417660000.0,952897580.5
1565337300,156341229.0,340.0,19330081390000.0,953145202.1
1565337600,156404388.0,346.0,19335905260000.0,953361478.6
1565337900,156453715.0,330.0,19341153970000.0,953564112.6
1565338200,156504894.0,338.0,19346168360000.0,953788375.1
1565338500,156565866.0,345.0,19351050430000.0,953954168.0
1565338800,156608291.0,327.0,19355476510000.0,954107509.3
1565339100,156650993.0,338.0,19360170420000.0,954265385.0
1565339400,156696384.0,358.0,19364903000000.0,954427110.3
1565339700,156746825.0,366.0,19369454520000.0,954591855.5
1565340000,156793527.0,350.0,19372885380000.0,954695147.3
1565340300,156837161.0,334.0,19376726430000.0,954818729.1
1565340600,156884285.0,325.0,19380583320000.0,954924024.4
1565340900,156920456.0,299.0,19383644310000.0,954987918.5
1565341200,156955783.0,286.0,19387203750000.0,955068037.6
1565341500,156991647.0,285.0,19390843770000.0,955156743.4
1565341800,157023086.0,296.0,19394344830000.0,955259008.6
1565342100,157057415.0,300.0,19397735250000.0,955372623.7
1565342400,157097330.0,300.0,19403653130000.0,955536258.6
1565342700,157144130.0,281.0,19411054540000.0,955740562.6
1565343000,157184883.0,285.0,19418246340000.0,955931093.6
1565343300,157230810.0,288.0,19425839480000.0,956115102.9
1565343600,157271644.0,293.0,19434909910000.0,956329342.8
1565343900,157312932.0,285.0,19442681510000.0,956518831.0
1565344200,157348218.0,283.0,19448816370000.0,956651864.8
1565344500,157381382.0,266.0,19454821350000.0,956780739.3
1565344800,157416604.0,265.0,19460835800000.0,956882723.8
1565345100,157450826.0,269.0,19466752750000.0,956986388.8
1565345400,157484416.0,280.0,19472761860000.0,957114884.3
1565345700,157513589.0,267.0,19478569390000.0,957231692.8
1565346000,157539359.0,274.0,19483740820000.0,957336497.4
1565346300,157563350.0,285.0,19488871760000.0,957447180.4
1565346600,157603579.0,286.0,19495322490000.0,957604885.3
1565346900,157645859.0,267.0,19501242190000.0,957729903.9
1565347200,157684261.0,268.0,19506998440000.0,957854276.3
1565347500,157721232.0,250.0,19512802510000.0,957968982.5
1565347800,157751089.0,259.0,19518615160000.0,958102331.7
1565348100,157797440.0,232.0,19533229980000.0,958233696.6
1565348400,157881898.0,219.0,19568923850000.0,958401078.2
1565348700,157906535.0,238.0,19574147270000.0,958523218.9
1565349000,157930130.0,244.0,19579003700000.0,958640717.0
1565349300,157956838.0,265.0,19583552420000.0,958785481.0
1565349600,157979568.0,331.0,19587836210000.0,958904750.1
1565349900,158000122.0,314.0,19594798630000.0,959078637.1
1565350200,158022452.0,284.0,19602176120000.0,959267512.1
1565350500,158043874.0,263.0,19609370280000.0,959467787.1
1565350800,158066649.0,294.0,19616739270000.0,959673594.3
1565351100,158089375.0,260.0,19624272970000.0,959840604.0
1565351400,158111777.0,269.0,19631828960000.0,960010956.3
1565351700,158135880.0,269.0,19639347440000.0,960196062.1
1565352000,158153387.0,254.0,19646210070000.0,960367105.2
1565352300,158171292.0,325.0,19653069750000.0,960549075.6
1565352600,158190788.0,326.0,19660350130000.0,960737000.8
1565352900,158206931.0,288.0,19667110060000.0,960915959.4
1565353200,158222734.0,294.0,19673880280000.0,961103525.9
1565353500,158256848.0,332.0,19688877790000.0,961468304.9
1565353800,158283951.0,327.0,19698695950000.0,961738464.6
1565354100,158315677.0,319.0,19706579420000.0,961982890.9
1565354400,158358621.0,301.0,19714757700000.0,962223199.7
1565354700,158402689.0,305.0,19723323520000.0,962494656.7
1565355000,158440053.0,292.0,19731631580000.0,962736596.6
1565355300,158483097.0,282.0,19740252390000.0,963010088.2
1565355600,158524237.0,275.0,19748197300000.0,963220944.6
1565355900,158553730.0,299.0,19756353940000.0,963413189.3
1565356200,158578032.0,299.0,19764411820000.0,963625670.7
1565356500,158600718.0,320.0,19771896640000.0,963834373.8
1565356800,158624721.0,327.0,19779795380000.0,964077339.7
1565357100,158644640.0,313.0,19787177660000.0,964269776.6
1565357400,158660054.0,306.0,19791508420000.0,964418072.5
1565357700,158681971.0,310.0,19795760020000.0,964564101.2
1565358000,158703262.0,302.0,19800681160000.0,964739538.0
1565358300,158716309.0,283.0,19804814030000.0,964867737.0
1565358600,158728231.0,268.0,19809066530000.0,964991584.0
1565358900,158742055.0,275.0,19813602300000.0,965122874.2
1565359200,158750981.0,275.0,19817329730000.0,965204080.7
1565359500,158765131.0,393.0,19821526870000.0,965329955.8
1565359800,158782506.0,411.0,19826030400000.0,965491723.2
1565360100,158808881.0,424.0,19830568840000.0,965673576.4
1565360400,158835737.0,369.0,19835354060000.0,965841949.8
1565360700,158858499.0,379.0,19840626240000.0,966051641.5
1565361000,158913590.0,356.0,19847072580000.0,966265614.0
1565361300,158986529.0,355.0,19854081280000.0,966442734.3
1565361600,159046200.0,350.0,19860347710000.0,966573770.3
1565361900,159091781.0,340.0,19866324860000.0,966695355.9
1565362200,159137138.0,310.0,19871491630000.0,966811412.7
1565362500,159181527.0,310.0,19876636170000.0,966897704.1
1565362800,159220079.0,314.0,19881830180000.0,966990062.8
1565363100,159275552.0,449.0,19887447860000.0,967152921.9
1565363400,159345778.0,413.0,19893248400000.0,967334803.5
1565363700,159426459.0,371.0,19898824380000.0,967550612.1
1565364000,159478819.0,366.0,19904228140000.0,967764555.9
1565364300,159538613.0,369.0,19910776010000.0,967997159.0
1565364600,159591937.0,367.0,19916579100000.0,968163362.4
1565364900,159632261.0,357.0,19922382770000.0,968376715.6
1565365200,159658320.0,322.0,19927054170000.0,968545383.0
1565365500,159680578.0,315.0,19931796230000.0,968698713.0
1565365800,159702033.0,355.0,19936333150000.0,968881627.8
1565366100,159729538.0,338.0,19941270000000.0,969083251.9
1565366400,159760385.0,354.0,19946123750000.0,969231373.0
1565366700,159801661.0,398.0,19951614980000.0,969399743.8
1565367000,159870023.0,418.0,19957879570000.0,969613169.1
1565367300,159917293.0,417.0,19965240690000.0,969848939.4
1565367600,159964271.0,438.0,19972385690000.0,970076494.2
1565367900,159994789.0,427.0,19978755940000.0,970296255.9
1565368200,160029271.0,420.0,19985367140000.0,970524709.6
1565368500,160064189.0,419.0,19991621810000.0,970762721.0
1565368800,160089403.0,410.0,19996209900000.0,970942136.0
1565369100,160104572.0,384.0,20000310630000.0,971079899.9
1565369400,160117340.0,391.0,20004251150000.0,971195415.6
1565369700,160131868.0,363.0,20008332200000.0,971332942.5
1565370000,160145179.0,356.0,20012474760000.0,971458043.5
1565370300,160171034.0,554.0,20016816250000.0,971645410.1
1565370600,160209423.0,477.0,20020982220000.0,971860010.8
1565370900,160239021.0,452.0,20023302200000.0,972038730.4
1565371200,160253106.0,422.0,20025107460000.0,972150377.9
1565371500,160268478.0,419.0,20027192180000.0,972296372.4
1565371800,160285406.0,427.0,20029109570000.0,972422376.6
1565372100,160297515.0,421.0,20030659990000.0,972521502.0
1565372400,160307257.0,397.0,20031794060000.0,972615460.5
1565372700,160312698.0,371.0,20033033000000.0,972676312.0
1565373000,160317271.0,364.0,20034105830000.0,972729018.1
1565373300,160320338.0,368.0,20034812870000.0,972760440.2
1565373600,160326033.0,345.0,20036121580000.0,972818472.0
1565373900,160333311.0,366.0,20037570790000.0,972895272.3
1565374200,160346027.0,366.0,20039475370000.0,973035706.5
1565374500,160352876.0,361.0,20040859820000.0,973095428.4
1565374800,160360358.0,368.0,20042379560000.0,973173134.4
1565375100,160367749.0,384.0,20043680710000.0,973252879.5
1565375400,160374852.0,394.0,20045113000000.0,973323536.0
1565375700,160386543.0,359.0,20046623230000.0,973398033.4
1565376000,160392871.0,329.0,20047674770000.0,973448002.8
1565376300,160400823.0,345.0,20049169270000.0,973522588.0
1565376600,160404836.0,321.0,20049873060000.0,973557728.1
1565376900,160411079.0,318.0,20050697780000.0,973602791.4
1565377200,160413810.0,302.0,20051218670000.0,973629046.8
1565377500,160418382.0,313.0,20052114100000.0,973668983.2
1565377800,160441940.0,350.0,20053510490000.0,973728790.7
1565378100,160451268.0,359.0,20054901780000.0,973818744.1
1565378400,160460130.0,341.0,20056135440000.0,973891211.4
1565378700,160472815.0,340.0,20057661630000.0,973962951.1
1565379000,160487837.0,356.0,20059138820000.0,974056310.0
1565379300,160505568.0,353.0,20061090590000.0,974177872.2
1565379600,160517586.0,339.0,20062153450000.0,974259845.9
1565379900,160533789.0,332.0,20063283640000.0,974340339.0
1565380200,160546732.0,321.0,20064776530000.0,974414260.6
1565380500,160563595.0,314.0,20066645240000.0,974511144.4
1565380800,160571093.0,317.0,20068021340000.0,974562618.8
1565381100,160576268.0,343.0,20069159160000.0,974614525.9
1565381400,160584575.0,328.0,20070268570000.0,974746133.8
1565381700,160594146.0,364.0,20071752110000.0,974822029.9
1565382000,160602543.0,361.0,20073394480000.0,974903149.4
1565382300,160612647.0,339.0,20076032560000.0,975004347.5
1565382600,160623137.0,341.0,20078837000000.0,975107490.3
1565382900,160632836.0,310.0,20080516960000.0,975200417.7
1565383200,160644999.0,294.0,20082224190000.0,975294455.9
1565383500,160652197.0,272.0,20083501300000.0,975334103.3
1565383800,160661978.0,271.0,20085423210000.0,975409410.5
1565384100,160672243.0,272.0,20087775490000.0,975495964.3
1565384400,160677424.0,268.0,20088999170000.0,975536110.8
1565384700,160679949.0,289.0,20089616270000.0,975564515.1
1565385000,160689371.0,302.0,20091250990000.0,975648567.1
1565385300,160697669.0,285.0,20092312230000.0,975712198.6
1565385600,160704808.0,310.0,20093348350000.0,975762284.5
1565385900,160722908.0,313.0,20094889670000.0,975843381.8
1565386200,160751258.0,314.0,20096629590000.0,975906936.5
1565386500,160782231.0,291.0,20098676360000.0,975987198.5
1565386800,160796890.0,275.0,20100029020000.0,976049089.8
1565387100,160804394.0,284.0,20101391970000.0,976113714.5
1565387400,160811744.0,257.0,20102765250000.0,976168783.9
1565387700,160815140.0,248.0,20103493870000.0,976195736.6
1565388000,160820162.0,244.0,20104597310000.0,976227326.0
1565388300,160832004.0,276.0,20106228250000.0,976305036.3
1565388600,160860816.0,296.0,20112249670000.0,976479340.6
1565388900,160894797.0,299.0,20126088240000.0,976721733.8
1565389200,160928571.0,321.0,20140252250000.0,976980451.5
1565389500,160957018.0,347.0,20152616690000.0,977219081.2
1565389800,161014940.0,353.0,20167146930000.0,977504396.6
1565390100,161072047.0,331.0,20181856240000.0,977799376.2
1565390400,161105848.0,331.0,20189315290000.0,977960362.9
1565390700,161129845.0,334.0,20190900070000.0,978035277.6
1565391000,161148658.0,305.0,20192418530000.0,978097197.3
1565391300,161160601.0,308.0,20193913990000.0,978164495.9
1565391600,161165534.0,301.0,20194859150000.0,978207457.5
1565391900,161173003.0,329.0,20195725360000.0,978266237.0
1565392200,161182118.0,322.0,20197064170000.0,978339381.6
1565392500,161192150.0,346.0,20198396900000.0,978407544.9
1565392800,161200499.0,330.0,20199812780000.0,978479509.4
1565393100,161217205.0,329.0,20202259910000.0,978654478.4
1565393400,161236010.0,318.0,20205005770000.0,978761022.5
1565393700,161248160.0,282.0,20206983370000.0,978858192.7
1565394000,161254063.0,284.0,20208260530000.0,978936838.7
1565394300,161265484.0,272.0,20209703580000.0,979017522.6
1565394600,161272538.0,266.0,20211081980000.0,979072993.3
1565394900,161285656.0,290.0,20212813750000.0,979175219.1
1565395200,161296884.0,260.0,20213999200000.0,979239489.9
1565395500,161320565.0,315.0,20216111530000.0,979341257.9
1565395800,161353759.0,322.0,20218998060000.0,979513983.6
1565396100,161375967.0,336.0,20221793310000.0,979660958.7
1565396400,161406005.0,366.0,20225684140000.0,979886955.5
1565396700,161451542.0,364.0,20228963600000.0,980120754.3
1565397000,161488814.0,382.0,20232422400000.0,980321645.9
1565397300,161510849.0,376.0,20234400100000.0,980459273.8
1565397600,161525649.0,364.0,20236337490000.0,980560376.7
1565397900,161534499.0,357.0,20238125850000.0,980646978.7
1565398200,161544574.0,331.0,20239876180000.0,980753467.7
1565398500,161552609.0,335.0,20241460670000.0,980825612.3
1565398800,161566476.0,303.0,20242890050000.0,980899560.3
1565399100,161613514.0,336.0,20245149010000.0,981017468.6
1565399400,161678824.0,346.0,20248242660000.0,981150799.9
1565399700,161741089.0,368.0,20251682430000.0,981327345.2
1565400000,161801749.0,379.0,20255049040000.0,981510494.8
1565400300,161893010.0,388.0,20260099520000.0,981756295.2
1565400600,161960383.0,392.0,20263899000000.0,981963344.9
1565400900,162007792.0,381.0,20267667850000.0,982224456.1
1565401200,162041346.0,398.0,20271278590000.0,982450059.7
1565401500,162085059.0,410.0,20275525420000.0,982666845.3
1565401800,162118331.0,398.0,20279108270000.0,982902752.4
1565402100,162142684.0,395.0,20282346670000.0,983080851.2
1565402400,162174026.0,392.0,20284749870000.0,983222084.8
1565402700,162206588.0,445.0,20287290560000.0,983369602.6
1565403000,162237756.0,458.0,20290746590000.0,983627297.6
1565403300,162275792.0,447.0,20294141650000.0,983877785.6
1565403600,162303863.0,450.0,20296784280000.0,984078641.9
1565403900,162349488.0,434.0,20300442160000.0,984334836.4
1565404200,162394502.0,445.0,20311293170000.0,984719377.5
1565404500,162435169.0,483.0,20321704320000.0,985076471.7
1565404800,162473123.0,454.0,20331268110000.0,985405236.2
1565405100,162510836.0,430.0,20339930860000.0,985712378.2
1565405400,162526675.0,435.0,20342331390000.0,985842444.4
1565405700,162542542.0,451.0,20344395440000.0,985987326.2
1565406000,162569952.0,442.0,20346976010000.0,986218372.1
1565406300,162606190.0,526.0,20350694280000.0,986538195.2
1565406600,162650643.0,541.0,20354766790000.0,986910818.5
1565406900,162695210.0,587.0,20359140330000.0,987312732.2
1565407200,162746881.0,609.0,20364581110000.0,987789477.2
1565407500,162791961.0,559.0,20369667980000.0,988278796.1
1565407800,162852978.0,556.0,20376145440000.0,988872770.0
1565408100,162895933.0,534.0,20381544930000.0,989342820.2
1565408400,162932401.0,459.0,20386332560000.0,989767000.4
1565408700,162965643.0,427.0,20390884660000.0,990103886.9
1565409000,163010786.0,424.0,20395505210000.0,990444734.7
1565409300,163076090.0,395.0,20401157940000.0,990806876.9
1565409600,163134929.0,376.0,20406794550000.0,991125595.1
1565409900,163199130.0,489.0,20412560980000.0,991495175.4
1565410200,163244867.0,473.0,20419042670000.0,991931000.2
1565410500,163288916.0,488.0,20424621090000.0,992306775.0
1565410800,163335936.0,492.0,20430644510000.0,992697130.5
1565411100,163417258.0,492.0,20438890550000.0,993077832.5
1565411400,163498142.0,505.0,20447232410000.0,993504942.5
1565411700,163606867.0,510.0,20457138930000.0,994021643.1
1565412000,163709657.0,455.0,20466058780000.0,994337585.6
1565412300,163832092.0,426.0,20474152930000.0,994654986.5
1565412600,163924199.0,429.0,20481903470000.0,994964549.1
1565412900,164009692.0,442.0,20489066600000.0,995271188.1
1565413200,164096070.0,431.0,20495803680000.0,995547790.5
1565413500,164161366.0,454.0,20503358620000.0,995926243.9
1565413800,164227888.0,454.0,20511483760000.0,996302154.1
1565414100,164286183.0,424.0,20519275150000.0,996643395.1
1565414400,164353694.0,427.0,20526707030000.0,996958571.7
1565414700,164416354.0,410.0,20535974760000.0,997304347.2
1565415000,164475186.0,427.0,20542468120000.0,997546222.8
1565415300,164536357.0,404.0,20550687920000.0,997888822.0
1565415600,164618231.0,394.0,20558409830000.0,998160089.4
1565415900,164694543.0,380.0,20566328690000.0,998400711.3
1565416200,164770046.0,362.0,20574818940000.0,998640287.7
1565416500,164843146.0,363.0,20582172530000.0,998840034.0
1565416800,164923782.0,361.0,20589984280000.0,999035665.7
1565417100,165002942.0,422.0,20599011880000.0,999325792.0
1565417400,165086640.0,383.0,20607890980000.0,999714231.0
1565417700,165162635.0,385.0,20616046130000.0,1000033478.0
1565418000,165244317.0,392.0,20625218710000.0,1000407279.0
1565418300,165321550.0,387.0,20633624180000.0,1000720932.0
1565418600,165405239.0,401.0,20642100600000.0,1001080016.0
1565418900,165474154.0,367.0,20650686390000.0,1001444211.0
1565419200,165538732.0,363.0,20659535700000.0,1001772910.0
1565419500,165605050.0,348.0,20666914470000.0,1002032927.0
1565419800,165668747.0,345.0,20673532420000.0,1002222904.0
1565420100,165731283.0,324.0,20679962540000.0,1002394398.0
1565420400,165790553.0,326.0,20685790600000.0,1002547263.0
1565420700,165853528.0,341.0,20692223060000.0,1002719713.0
1565421000,165914578.0,348.0,20697796810000.0,1002890801.0
1565421300,165956406.0,357.0,20703429460000.0,1003066230.0
1565421600,165994213.0,339.0,20708786140000.0,1003220353.0
1565421900,166036653.0,337.0,20714674170000.0,1003403948.0
1565422200,166065238.0,348.0,20719281050000.0,1003556365.0
1565422500,166084518.0,498.0,20723847220000.0,1003715157.0
1565422800,166103741.0,394.0,20728527300000.0,1003877875.0
1565423100,166118606.0,370.0,20732367540000.0,1003995405.0
1565423400,166133703.0,362.0,20737009940000.0,1004166696.0
1565423700,166151433.0,343.0,20741795330000.0,1004328772.0
1565424000,166171107.0,339.0,20746926090000.0,1004487389.0
1565424300,166185288.0,346.0,20751427560000.0,1004610969.0
1565424600,166203541.0,346.0,20755425430000.0,1004743393.0
1565424900,166220013.0,333.0,20758685950000.0,1004866316.0
1565425200,166236042.0,340.0,20762146520000.0,1004989845.0
1565425500,166254738.0,335.0,20766344660000.0,1005108869.0
1565425800,166271482.0,337.0,20770793570000.0,1005230858.0
1565426100,166290726.0,338.0,20775130530000.0,1005350166.0
1565426400,166307173.0,311.0,20778263480000.0,1005470019.0
1565426700,166317268.0,318.0,20780963670000.0,1005536114.0
1565427000,166329003.0,312.0,20784566940000.0,1005605629.0
1565427300,166343782.0,303.0,20787878770000.0,1005682320.0
1565427600,166355754.0,301.0,20790228710000.0,1005751516.0
1565427900,166365295.0,307.0,20792825940000.0,1005818303.0
1565428200,166378866.0,316.0,20795512060000.0,1005898619.0
1565428500,166394776.0,303.0,20798278930000.0,1005983461.0
1565428800,166406615.0,306.0,20801451820000.0,1006076925.0
1565429100,166430509.0,298.0,20805610440000.0,1006219377.0
1565429400,166447984.0,309.0,20809774230000.0,1006332789.0
1565429700,166467169.0,302.0,20813896630000.0,1006434216.0
1565430000,166487175.0,281.0,20817479080000.0,1006517294.0
1565430300,166497689.0,286.0,20820369560000.0,1006586443.0
1565430600,166505222.0,291.0,20822056270000.0,1006631374.0
1565430900,166513453.0,291.0,20823896560000.0,1006693809.0
1565431200,166519624.0,276.0,20825238870000.0,1006742283.0
1565431500,166528915.0,280.0,20827301950000.0,1006805472.0
1565431800,166544306.0,279.0,20829678400000.0,1006896754.0
1565432100,166551183.0,276.0,20830965290000.0,1006941947.0
1565432400,166556994.0,262.0,20832520080000.0,1006977418.0
1565432700,166568561.0,274.0,20834135560000.0,1007047144.0
1565433000,166586454.0,292.0,20836257180000.0,1007129982.0
1565433300,166601306.0,264.0,20838298440000.0,1007204423.0
1565433600,166615574.0,261.0,20839735190000.0,1007261876.0
1565433900,166630332.0,265.0,20841639940000.0,1007325226.0
1565434200,166647488.0,250.0,20843782750000.0,1007402637.0
1565434500,166666048.0,248.0,20845324710000.0,1007469161.0
1565434800,166679339.0,241.0,20846154230000.0,1007515548.0
1565435100,166695245.0,251.0,20847121770000.0,1007570173.0
1565435400,166709198.0,250.0,20847569470000.0,1007600274.0
1565435700,166718888.0,267.0,20848129400000.0,1007644076.0
1565436000,166731504.0,366.0,20848541550000.0,1007688804.0
1565436300,166742845.0,303.0,20849474310000.0,1007738952.0
1565436600,166753469.0,281.0,20849784550000.0,1007770205.0
1565436900,166756340.0,283.0,20850027690000.0,1007796626.0
1565437200,166760411.0,272.0,20850552670000.0,1007830314.0
1565437500,166769145.0,276.0,20851401760000.0,1007884157.0
1565437800,166772855.0,267.0,20851739710000.0,1007910986.0
1565438100,166777385.0,265.0,20852341830000.0,1007949756.0
1565438400,166781288.0,278.0,20853005570000.0,1007977016.0
1565438700,166783526.0,348.0,20853234790000.0,1007999538.0
1565439000,166792536.0,310.0,20854077580000.0,1008067574.0
1565439300,166801235.0,295.0,20854932870000.0,1008110423.0
1565439600,166804147.0,271.0,20855249770000.0,1008133263.0
1565439900,166810294.0,279.0,20855813970000.0,1008173650.0
1565440200,166817707.0,276.0,20856600510000.0,1008201345.0
1565440500,166822775.0,262.0,20857061060000.0,1008222907.0
1565440800,166830384.0,261.0,20857700640000.0,1008256679.0
1565441100,166834362.0,261.0,20858259740000.0,1008281622.0
1565441400,166836737.0,236.0,20858572480000.0,1008304936.0
1565441700,166838360.0,245.0,20858742390000.0,1008323297.0
1565442000,166841711.0,237.0,20859071670000.0,1008351592.0
1565442300,166845611.0,241.0,20859416880000.0,1008380906.0
1565442600,166850450.0,243.0,20859780950000.0,1008406829.0
1565442900,166864177.0,247.0,20860622260000.0,1008456071.0
1565443200,166869215.0,245.0,20860936030000.0,1008475622.0
1565443500,166877391.0,243.0,20861801850000.0,1008514967.0
1565443800,166887929.0,235.0,20863139540000.0,1008569489.0
1565444100,166900191.0,233.0,20864057930000.0,1008626683.0
1565444400,166908675.0,221.0,20864771300000.0,1008664748.0
1565444700,166914646.0,200.0,20865406800000.0,1008696408.0
1565445000,166918485.0,208.0,20865929360000.0,1008723820.0
1565445300,166924463.0,205.0,20866634920000.0,1008760405.0
1565445600,166933260.0,195.0,20868432180000.0,1008827365.0
1565445900,166943468.0,239.0,20870494860000.0,1008903636.0
1565446200,166951701.0,252.0,20872461610000.0,1008965786.0
1565446500,166956282.0,242.0,20873923600000.0,1009004434.0
1565446800,166961413.0,245.0,20875579700000.0,1009048695.0
1565447100,166974642.0,255.0,20878127780000.0,1009138946.0
1565447400,166993643.0,258.0,20880640950000.0,1009237933.0
1565447700,166999720.0,254.0,20882149960000.0,1009275241.0
1565448000,167009556.0,236.0,20883816990000.0,1009328267.0
1565448300,167018276.0,238.0,20885591640000.0,1009378371.0
1565448600,167029339.0,237.0,20886585940000.0,1009416033.0
1565448900,167034050.0,230.0,20887267580000.0,1009442716.0
1565449200,167038436.0,199.0,20887863820000.0,1009464818.0
1565449500,167049102.0,224.0,20888721990000.0,1009487640.0
1565449800,167058000.0,218.0,20889500260000.0,1009543792.0
1565450100,167069690.0,236.0,20890498290000.0,1009613395.0
1565450400,167078560.0,247.0,20891308170000.0,1009659001.0
1565450700,167085592.0,239.0,20892391290000.0,1009688742.0
1565451000,167093211.0,249.0,20893642070000.0,1009732727.0
1565451300,167105739.0,229.0,20895201970000.0,1009785256.0
1565451600,167112913.0,229.0,20896379760000.0,1009820676.0
1565451900,167120626.0,210.0,20897610490000.0,1009868211.0
1565452200,167134024.0,213.0,20899201870000.0,1009932688.0
1565452500,167144755.0,204.0,20900489830000.0,1009966825.0
1565452800,167152918.0,196.0,20901269780000.0,1009997186.0
1565453100,167154391.0,221.0,20901475810000.0,1010010706.0
1565453400,167158451.0,219.0,20902162700000.0,1010035736.0
1565453700,167161739.0,239.0,20902734440000.0,1010062218.0
1565454000,167163720.0,239.0,20903121400000.0,1010078208.0
1565454300,167169274.0,257.0,20903904500000.0,1010118495.0
1565454600,167178092.0,254.0,20905295090000.0,1010172572.0
1565454900,167188689.0,265.0,20906638430000.0,1010225240.0
1565455200,167223770.0,249.0,20908885950000.0,1010270103.0
1565455500,167255567.0,234.0,20910982040000.0,1010298738.0
1565455800,167284963.0,195.0,20913362430000.0,1010332474.0
1565456100,167295921.0,199.0,20915074110000.0,1010361949.0
1565456400,167301134.0,200.0,20916270670000.0,1010402035.0
1565456700,167309143.0,265.0,20917088600000.0,1010444476.0
1565457000,167323725.0,251.0,20917781600000.0,1010483880.0
1565457300,167336438.0,245.0,20918262830000.0,1010519548.0
1565457600,167352054.0,252.0,20919110950000.0,1010560103.0
1565457900,167360535.0,251.0,20919464870000.0,1010585896.0
1565458200,167363367.0,236.0,20919716910000.0,1010609386.0
1565458500,167372413.0,226.0,20920527210000.0,1010665321.0
1565458800,167375813.0,203.0,20920941270000.0,1010691290.0
1565459100,167379361.0,187.0,20921299700000.0,1010723103.0
1565459400,167384292.0,175.0,20921843940000.0,1010763615.0
1565459700,167391265.0,190.0,20922495370000.0,1010805244.0
1565460000,167397034.0,189.0,20923013020000.0,1010839125.0
1565460300,167402244.0,212.0,20923344240000.0,1010864289.0
1565460600,167406111.0,210.0,20923784660000.0,1010892305.0
1565460900,167413714.0,228.0,20924523680000.0,1010941582.0
1565461200,167419925.0,234.0,20925185520000.0,1010975578.0
1565461500,167425666.0,235.0,20925664750000.0,1011019851.0
1565461800,167431080.0,225.0,20926129810000.0,1011059125.0
1565462100,167439690.0,194.0,20927080180000.0,1011109823.0
1565462400,167450912.0,203.0,20928119280000.0,1011147386.0
1565462700,167462820.0,206.0,20928992410000.0,1011176060.0
1565463000,167476297.0,214.0,20930097060000.0,1011230845.0
1565463300,167483874.0,213.0,20931195370000.0,1011273757.0
1565463600,167485118.0,206.0,20931294980000.0,1011286610.0
1565463900,167487419.0,213.0,20931551320000.0,1011307452.0
1565464200,167490612.0,217.0,20931887980000.0,1011334910.0
1565464500,167495677.0,208.0,20932304490000.0,1011362294.0
1565464800,167528218.0,202.0,20933242970000.0,1011384363.0
1565465100,167560587.0,220.0,20934505390000.0,1011441404.0
1565465400,167592873.0,210.0,20935873320000.0,1011496558.0
1565465700,167604459.0,213.0,20936568800000.0,1011542127.0
1565466000,167607703.0,201.0,20936888450000.0,1011563233.0
1565466300,167610052.0,174.0,20937253380000.0,1011586602.0
1565466600,167611985.0,171.0,20937572990000.0,1011603135.0
1565466900,167616046.0,169.0,20938016540000.0,1011633231.0
1565467200,167619106.0,175.0,20938438590000.0,1011655857.0
1565467500,167623864.0,212.0,20939147900000.0,1011700323.0
1565467800,167627181.0,207.0,20939562290000.0,1011728614.0
1565468100,167630304.0,214.0,20940001040000.0,1011751315.0
1565468400,167635919.0,208.0,20940739310000.0,1011781901.0
1565468700,167645240.0,227.0,20941953860000.0,1011842783.0
1565469000,167650250.0,226.0,20942465950000.0,1011882411.0
1565469300,167658491.0,225.0,20943367400000.0,1011939232.0
1565469600,167668316.0,223.0,20944540780000.0,1011993371.0
1565469900,167673248.0,188.0,20945274380000.0,1012030872.0
1565470200,167676692.0,187.0,20945680900000.0,1012061620.0
1565470500,167683299.0,191.0,20946799320000.0,1012107545.0
1565470800,167688136.0,177.0,20947642910000.0,1012139346.0
1565471100,167691687.0,194.0,20948098520000.0,1012170018.0
1565471400,167696189.0,192.0,20948756180000.0,1012203649.0
1565471700,167700940.0,196.0,20949501230000.0,1012237708.0
1565472000,167707450.0,216.0,20950462370000.0,1012292465.0
1565472300,167714037.0,218.0,20951296780000.0,1012340234.0
1565472600,167723000.0,218.0,20952457390000.0,1012397409.0
1565472900,167728588.0,203.0,20953265400000.0,1012442818.0
1565473200,167731824.0,210.0,20953640780000.0,1012470996.0
1565473500,167736022.0,215.0,20954157180000.0,1012506189.0
1565473800,167741531.0,193.0,20954707980000.0,1012539911.0
1565474100,167743655.0,175.0,20954890650000.0,1012554673.0
1565474400,167744922.0,175.0,20955015610000.0,1012571086.0
1565474700,167747614.0,189.0,20955202580000.0,1012595471.0
1565475000,167756010.0,204.0,20958536680000.0,1012675881.0
1565475300,167765627.0,202.0,20962192160000.0,1012764166.0
1565475600,167778754.0,221.0,20966361100000.0,1012911857.0
