timestamp,Inf,1,10,100,1000,10000,100000,110000,120000,2,20,200,2000,20000,3,30,300,3000,30000,4,40,400,4000,40000,5,50,500,5000,50000,60000,70000,80000,90000
1564655100,89128879.0,56958303.0,72741413.0,88524070.0,89128165.0,89128787.0,89128879.0,89128879.0,89128879.0,62688871.0,82519459.0,89046962.0,89128448.0,89128861.0,67460810.0,85631147.0,89100316.0,89128507.0,89128872.0,68763463.0,86884064.0,89116015.0,89128567.0,89128879.0,69343088.0,87529358.0,89123174.0,89128635.0,89128879.0,89128879.0,89128879.0,89128879.0,89128879.0
1564655400,89135436.0,56958857.0,72745570.0,88530386.0,89134722.0,89135344.0,89135436.0,89135436.0,89135436.0,62689913.0,82524600.0,89053505.0,89135005.0,89135418.0,67463912.0,85636783.0,89106871.0,89135064.0,89135429.0,68767151.0,86889955.0,89122572.0,89135124.0,89135436.0,69346879.0,87535402.0,89129731.0,89135192.0,89135436.0,89135436.0,89135436.0,89135436.0,89135436.0
1564655700,89146236.0,56960328.0,72752804.0,88540975.0,89145522.0,89146144.0,89146236.0,89146236.0,89146236.0,62692698.0,82533593.0,89064286.0,89145805.0,89146218.0,67469496.0,85646499.0,89117670.0,89145864.0,89146229.0,68773547.0,86900034.0,89133371.0,89145924.0,89146236.0,69353446.0,87545667.0,89140531.0,89145992.0,89146236.0,89146236.0,89146236.0,89146236.0,89146236.0
1564656000,89156299.0,56962795.0,72759711.0,88550774.0,89155585.0,89156207.0,89156299.0,89156299.0,89156299.0,62695747.0,82541938.0,89074324.0,89155868.0,89156281.0,67474928.0,85655471.0,89127729.0,89155927.0,89156292.0,68779735.0,86909330.0,89143432.0,89155987.0,89156299.0,69359810.0,87555126.0,89150593.0,89156055.0,89156299.0,89156299.0,89156299.0,89156299.0,89156299.0
1564656300,89170651.0,56965041.0,72768568.0,88564524.0,89169937.0,89170559.0,89170651.0,89170651.0,89170651.0,62700246.0,82553352.0,89088534.0,89170220.0,89170633.0,67481807.0,85667886.0,89142026.0,89170279.0,89170644.0,68787381.0,86922238.0,89157764.0,89170339.0,89170651.0,69367688.0,87568321.0,89164943.0,89170407.0,89170651.0,89170651.0,89170651.0,89170651.0,89170651.0
1564656600,89185584.0,56968168.0,72777961.0,88578824.0,89184869.0,89185492.0,89185584.0,89185584.0,89185584.0,62704962.0,82565176.0,89103333.0,89185153.0,89185566.0,67489217.0,85680741.0,89156908.0,89185212.0,89185577.0,68795663.0,86935631.0,89172668.0,89185272.0,89185584.0,69376196.0,87581999.0,89179863.0,89185340.0,89185584.0,89185584.0,89185584.0,89185584.0,89185584.0
1564656900,89196302.0,56969746.0,72785184.0,88589300.0,89195587.0,89196210.0,89196302.0,89196302.0,89196302.0,62707800.0,82574181.0,89114033.0,89195871.0,89196284.0,67494854.0,85690447.0,89167623.0,89195930.0,89196295.0,68802078.0,86945670.0,89183385.0,89195990.0,89196302.0,69382781.0,87592199.0,89190581.0,89196058.0,89196302.0,89196302.0,89196302.0,89196302.0,89196302.0
1564657200,89207665.0,56971774.0,72792732.0,88600394.0,89206950.0,89207573.0,89207665.0,89207665.0,89207665.0,62710983.0,82583722.0,89125369.0,89207234.0,89207647.0,67500838.0,85700738.0,89178978.0,89207293.0,89207658.0,68808797.0,86956303.0,89194741.0,89207353.0,89207665.0,69389681.0,87603000.0,89201940.0,89207421.0,89207665.0,89207665.0,89207665.0,89207665.0,89207665.0
1564657500,89228764.0,56983630.0,72809761.0,88621123.0,89228049.0,89228672.0,89228764.0,89228764.0,89228764.0,62723821.0,82602689.0,89146409.0,89228333.0,89228746.0,67516239.0,85720479.0,89200058.0,89228392.0,89228757.0,68825046.0,86976398.0,89215833.0,89228452.0,89228764.0,69406091.0,87623310.0,89223039.0,89228520.0,89228764.0,89228764.0,89228764.0,89228764.0,89228764.0
1564657800,89240157.0,56986863.0,72817928.0,88632271.0,89239442.0,89240065.0,89240157.0,89240157.0,89240157.0,62727989.0,82612339.0,89157767.0,89239726.0,89240139.0,67522880.0,85730801.0,89211440.0,89239785.0,89240150.0,68832491.0,86987034.0,89227225.0,89239845.0,89240157.0,69413699.0,87634136.0,89234432.0,89239913.0,89240157.0,89240157.0,89240157.0,89240157.0,89240157.0
1564658100,89252498.0,56990686.0,72826885.0,88644354.0,89251781.0,89252406.0,89252498.0,89252498.0,89252498.0,62732749.0,82622947.0,89170085.0,89252065.0,89252480.0,67530322.0,85742057.0,89223772.0,89252124.0,89252491.0,68840720.0,86998623.0,89239562.0,89252186.0,89252498.0,69422102.0,87645921.0,89246771.0,89252254.0,89252498.0,89252498.0,89252498.0,89252498.0,89252498.0
1564658400,89263673.0,56993477.0,72834532.0,88655218.0,89262956.0,89263581.0,89263673.0,89263673.0,89263673.0,62736649.0,82632239.0,89181208.0,89263240.0,89263655.0,67536214.0,85752051.0,89234936.0,89263299.0,89263666.0,68847487.0,87008982.0,89250731.0,89263361.0,89263673.0,69429103.0,87656454.0,89257943.0,89263429.0,89263673.0,89263673.0,89263673.0,89263673.0,89263673.0
1564658700,89277005.0,56997668.0,72844132.0,88668308.0,89276288.0,89276913.0,89277005.0,89277005.0,89277005.0,62742333.0,82643644.0,89194513.0,89276572.0,89276987.0,67543876.0,85764228.0,89248262.0,89276631.0,89276998.0,68856041.0,87021488.0,89264062.0,89276693.0,89277005.0,69437904.0,87669160.0,89271275.0,89276761.0,89277005.0,89277005.0,89277005.0,89277005.0,89277005.0
1564659000,89295267.0,57006840.0,72858794.0,88686373.0,89294550.0,89295175.0,89295267.0,89295267.0,89295267.0,62752830.0,82660176.0,89212751.0,89294834.0,89295249.0,67556728.0,85781472.0,89266518.0,89294893.0,89295260.0,68869754.0,87039077.0,89282319.0,89294955.0,89295267.0,69451846.0,87686946.0,89289533.0,89295023.0,89295267.0,89295267.0,89295267.0,89295267.0,89295267.0
1564659300,89305038.0,57008668.0,72865527.0,88695812.0,89304321.0,89304946.0,89305038.0,89305038.0,89305038.0,62755644.0,82668209.0,89222469.0,89304605.0,89305020.0,67561806.0,85790101.0,89276276.0,89304664.0,89305031.0,68875657.0,87048024.0,89292087.0,89304726.0,89305038.0,69457975.0,87696055.0,89299303.0,89304794.0,89305038.0,89305038.0,89305038.0,89305038.0,89305038.0
1564659600,89314827.0,57011319.0,72872703.0,88705360.0,89314110.0,89314735.0,89314827.0,89314827.0,89314827.0,62759330.0,82676595.0,89232228.0,89314394.0,89314809.0,67567611.0,85799013.0,89286055.0,89314453.0,89314820.0,68882141.0,87057153.0,89301869.0,89314515.0,89314827.0,69464634.0,87705338.0,89309087.0,89314583.0,89314827.0,89314827.0,89314827.0,89314827.0,89314827.0
1564659900,89338361.0,57026631.0,72893288.0,88728691.0,89337644.0,89338269.0,89338361.0,89338361.0,89338361.0,62775609.0,82698586.0,89255752.0,89337928.0,89338343.0,67586527.0,85821552.0,89309589.0,89337987.0,89338354.0,68901761.0,87080035.0,89325403.0,89338049.0,89338361.0,69484435.0,87728416.0,89332621.0,89338117.0,89338361.0,89338361.0,89338361.0,89338361.0,89338361.0
1564660200,89376172.0,57058472.0,72928715.0,88766359.0,89375455.0,89376080.0,89376172.0,89376172.0,89376172.0,62807863.0,82735063.0,89293552.0,89375739.0,89376154.0,67620722.0,85858538.0,89347396.0,89375798.0,89376165.0,68936537.0,87117281.0,89363213.0,89375860.0,89376172.0,69519364.0,87765831.0,89370431.0,89375928.0,89376172.0,89376172.0,89376172.0,89376172.0,89376172.0
1564660500,89384669.0,57062621.0,72935605.0,88774750.0,89383952.0,89384577.0,89384669.0,89384669.0,89384669.0,62812167.0,82742619.0,89302039.0,89384236.0,89384651.0,67626724.0,85866469.0,89355892.0,89384295.0,89384662.0,68943031.0,87125434.0,89371710.0,89384357.0,89384669.0,69525993.0,87774093.0,89378928.0,89384425.0,89384669.0,89384669.0,89384669.0,89384669.0,89384669.0
1564660800,89386610.0,57063158.0,72936863.0,88776665.0,89385893.0,89386518.0,89386610.0,89386610.0,89386610.0,62813187.0,82744174.0,89303978.0,89386177.0,89386592.0,67627852.0,85868177.0,89357833.0,89386236.0,89386603.0,68944190.0,87127224.0,89373651.0,89386298.0,89386610.0,69527166.0,87775936.0,89380869.0,89386366.0,89386610.0,89386610.0,89386610.0,89386610.0,89386610.0
1564661100,89389397.0,57064368.0,72938762.0,88779427.0,89388680.0,89389305.0,89389397.0,89389397.0,89389397.0,62814777.0,82746534.0,89306760.0,89388964.0,89389379.0,67629554.0,85870710.0,89360618.0,89389023.0,89389390.0,68945921.0,87129853.0,89376438.0,89389085.0,89389397.0,69528923.0,87778612.0,89383656.0,89389153.0,89389397.0,89389397.0,89389397.0,89389397.0,89389397.0
1564661400,89391616.0,57064912.0,72940136.0,88781618.0,89390899.0,89391524.0,89391616.0,89391616.0,89391616.0,62815886.0,82748350.0,89308974.0,89391183.0,89391598.0,67630770.0,85872706.0,89362835.0,89391242.0,89391609.0,68947168.0,87131923.0,89378657.0,89391304.0,89391616.0,69530183.0,87780732.0,89385875.0,89391372.0,89391616.0,89391616.0,89391616.0,89391616.0,89391616.0
1564661700,89396028.0,57066032.0,72942556.0,88785982.0,89395311.0,89395936.0,89396028.0,89396028.0,89396028.0,62817844.0,82751964.0,89313379.0,89395595.0,89396010.0,67632819.0,85876750.0,89367242.0,89395654.0,89396021.0,68949251.0,87136122.0,89383069.0,89395716.0,89396028.0,69532288.0,87785007.0,89390287.0,89395784.0,89396028.0,89396028.0,89396028.0,89396028.0,89396028.0
1564662000,89401503.0,57068141.0,72945953.0,88791400.0,89400786.0,89401411.0,89401503.0,89401503.0,89401503.0,62820634.0,82756642.0,89318840.0,89401070.0,89401485.0,67635756.0,85881826.0,89372715.0,89401129.0,89401496.0,68952229.0,87141356.0,89388544.0,89401191.0,89401503.0,69535307.0,87790311.0,89395762.0,89401259.0,89401503.0,89401503.0,89401503.0,89401503.0,89401503.0
1564662300,89417257.0,57076103.0,72957230.0,88807032.0,89416540.0,89417165.0,89417257.0,89417257.0,89417257.0,62830628.0,82770579.0,89334568.0,89416824.0,89417239.0,67646022.0,85896651.0,89388461.0,89416883.0,89417250.0,68962597.0,87156539.0,89404293.0,89416945.0,89417257.0,69545790.0,87805667.0,89411512.0,89417013.0,89417257.0,89417257.0,89417257.0,89417257.0,89417257.0
1564662600,89432377.0,57083664.0,72967855.0,88821994.0,89431660.0,89432285.0,89432377.0,89432377.0,89432377.0,62839883.0,82783826.0,89349648.0,89431944.0,89432359.0,67655563.0,85910745.0,89403568.0,89432003.0,89432370.0,68972249.0,87171004.0,89419406.0,89432065.0,89432377.0,69555551.0,87820349.0,89426630.0,89432133.0,89432377.0,89432377.0,89432377.0,89432377.0,89432377.0
1564662900,89444041.0,57089124.0,72975836.0,88833494.0,89443324.0,89443949.0,89444041.0,89444041.0,89444041.0,62846813.0,82793896.0,89361280.0,89443608.0,89444023.0,67662745.0,85921532.0,89415227.0,89443667.0,89444034.0,68979507.0,87182087.0,89431069.0,89443729.0,89444041.0,69562882.0,87831582.0,89438293.0,89443797.0,89444041.0,89444041.0,89444041.0,89444041.0,89444041.0
1564663200,89451359.0,57092611.0,72981088.0,88840715.0,89450642.0,89451267.0,89451359.0,89451359.0,89451359.0,62851293.0,82800265.0,89368579.0,89450926.0,89451341.0,67667395.0,85928329.0,89422538.0,89450985.0,89451352.0,68984222.0,87189067.0,89438385.0,89451047.0,89451359.0,69567664.0,87838640.0,89445610.0,89451115.0,89451359.0,89451359.0,89451359.0,89451359.0,89451359.0
1564663500,89457679.0,57094924.0,72985278.0,88846965.0,89456962.0,89457587.0,89457679.0,89457679.0,89457679.0,62854713.0,82805563.0,89374888.0,89457246.0,89457661.0,67671033.0,85934067.0,89428853.0,89457305.0,89457672.0,68987929.0,87195003.0,89444705.0,89457367.0,89457679.0,69571419.0,87844691.0,89451930.0,89457435.0,89457679.0,89457679.0,89457679.0,89457679.0,89457679.0
1564663800,89478032.0,57109650.0,73002494.0,88867040.0,89477315.0,89477940.0,89478032.0,89478032.0,89478032.0,62870870.0,82824254.0,89395169.0,89477599.0,89478014.0,67687500.0,85953406.0,89449180.0,89477658.0,89478025.0,69004488.0,87214590.0,89465047.0,89477720.0,89478032.0,69588050.0,87864427.0,89472280.0,89477788.0,89478032.0,89478032.0,89478032.0,89478032.0,89478032.0
1564664100,89489952.0,57118678.0,73012650.0,88878850.0,89489235.0,89489860.0,89489952.0,89489952.0,89489952.0,62880511.0,82835364.0,89407057.0,89489519.0,89489934.0,67697242.0,85964839.0,89461091.0,89489578.0,89489945.0,69014271.0,87226167.0,89476963.0,89489640.0,89489952.0,69597875.0,87876095.0,89484197.0,89489708.0,89489952.0,89489952.0,89489952.0,89489952.0,89489952.0
1564664400,89493662.0,57119954.0,73014819.0,88882453.0,89492945.0,89493570.0,89493662.0,89493662.0,89493662.0,62882156.0,82838266.0,89410742.0,89493229.0,89493644.0,67699067.0,85968071.0,89464791.0,89493288.0,89493655.0,69016141.0,87229532.0,89480672.0,89493350.0,89493662.0,69599784.0,87879554.0,89487906.0,89493418.0,89493662.0,89493662.0,89493662.0,89493662.0,89493662.0
1564664700,89501057.0,57122311.0,73019543.0,88889767.0,89500340.0,89500965.0,89501057.0,89501057.0,89501057.0,62886043.0,82844533.0,89418121.0,89500624.0,89501039.0,67703162.0,85974884.0,89472176.0,89500683.0,89501050.0,69020293.0,87236544.0,89488064.0,89500745.0,89501057.0,69603989.0,87886685.0,89495299.0,89500813.0,89501057.0,89501057.0,89501057.0,89501057.0,89501057.0
1564665000,89506236.0,57124008.0,73022682.0,88894898.0,89505519.0,89506144.0,89506236.0,89506236.0,89506236.0,62888571.0,82848876.0,89423290.0,89505803.0,89506218.0,67705845.0,85979642.0,89477353.0,89505862.0,89506229.0,69023025.0,87241451.0,89493243.0,89505924.0,89506236.0,69606768.0,87891676.0,89500478.0,89505992.0,89506236.0,89506236.0,89506236.0,89506236.0,89506236.0
1564665300,89511625.0,57125955.0,73025949.0,88900217.0,89510908.0,89511533.0,89511625.0,89511625.0,89511625.0,62891193.0,82853227.0,89428673.0,89511192.0,89511607.0,67708655.0,85984467.0,89482742.0,89511251.0,89511618.0,69025893.0,87246481.0,89498632.0,89511313.0,89511625.0,69609682.0,87896801.0,89505867.0,89511381.0,89511625.0,89511625.0,89511625.0,89511625.0,89511625.0
1564665600,89519150.0,57127713.0,73030627.0,88907629.0,89518433.0,89519058.0,89519150.0,89519150.0,89519150.0,62894900.0,82859461.0,89436175.0,89518717.0,89519132.0,67712631.0,85991283.0,89490259.0,89518776.0,89519143.0,69029959.0,87253540.0,89506155.0,89518838.0,89519150.0,69613803.0,87904008.0,89513392.0,89518906.0,89519150.0,89519150.0,89519150.0,89519150.0,89519150.0
1564665900,89527610.0,57131315.0,73036214.0,88915972.0,89526893.0,89527518.0,89527610.0,89527610.0,89527610.0,62899694.0,82866669.0,89444614.0,89527177.0,89527592.0,67717618.0,85999014.0,89498709.0,89527236.0,89527603.0,69035024.0,87261516.0,89514610.0,89527298.0,89527610.0,69618914.0,87912125.0,89521850.0,89527366.0,89527610.0,89527610.0,89527610.0,89527610.0,89527610.0
1564666200,89537928.0,57134945.0,73042980.0,88926152.0,89537211.0,89537836.0,89537928.0,89537928.0,89537928.0,62905236.0,82875364.0,89454900.0,89537495.0,89537910.0,67723459.0,86008441.0,89509020.0,89537554.0,89537921.0,69040985.0,87271269.0,89524928.0,89537616.0,89537928.0,69624971.0,87922033.0,89532168.0,89537684.0,89537928.0,89537928.0,89537928.0,89537928.0,89537928.0
1564666500,89551959.0,57142231.0,73053363.0,88940065.0,89551242.0,89551867.0,89551959.0,89551959.0,89551959.0,62914210.0,82887696.0,89468904.0,89551526.0,89551941.0,67732808.0,86021493.0,89523041.0,89551585.0,89551952.0,69050462.0,87284686.0,89538955.0,89551647.0,89551959.0,69634569.0,87935631.0,89546195.0,89551715.0,89551959.0,89551959.0,89551959.0,89551959.0,89551959.0
1564666800,89560898.0,57147341.0,73060210.0,88948916.0,89560181.0,89560806.0,89560898.0,89560898.0,89560898.0,62920252.0,82895481.0,89477828.0,89560465.0,89560880.0,67739141.0,86029705.0,89531975.0,89560524.0,89560891.0,69056885.0,87293131.0,89547891.0,89560586.0,89560898.0,69641048.0,87944223.0,89555133.0,89560654.0,89560898.0,89560898.0,89560898.0,89560898.0,89560898.0
1564667100,89566851.0,57151068.0,73064792.0,88954804.0,89566134.0,89566759.0,89566851.0,89566851.0,89566851.0,62924344.0,82900630.0,89483772.0,89566418.0,89566833.0,67743436.0,86035162.0,89537927.0,89566477.0,89566844.0,69061233.0,87298728.0,89553844.0,89566539.0,89566851.0,69645430.0,87949933.0,89561086.0,89566607.0,89566851.0,89566851.0,89566851.0,89566851.0,89566851.0
1564667400,89572513.0,57153118.0,73068356.0,88960361.0,89571796.0,89572421.0,89572513.0,89572513.0,89572513.0,62927168.0,82905127.0,89489422.0,89572080.0,89572495.0,67746604.0,86040101.0,89543586.0,89572139.0,89572506.0,69064479.0,87303871.0,89559505.0,89572201.0,89572513.0,69648721.0,87955216.0,89566747.0,89572269.0,89572513.0,89572513.0,89572513.0,89572513.0,89572513.0
1564667700,89577440.0,57155295.0,73071571.0,88965219.0,89576723.0,89577348.0,89577440.0,89577440.0,89577440.0,62929795.0,82909075.0,89494340.0,89577007.0,89577422.0,67749521.0,86044398.0,89548512.0,89577066.0,89577433.0,69067467.0,87308359.0,89564432.0,89577128.0,89577440.0,69651737.0,87959845.0,89571674.0,89577196.0,89577440.0,89577440.0,89577440.0,89577440.0,89577440.0
1564668000,89579954.0,57156101.0,73072930.0,88967694.0,89579237.0,89579862.0,89579954.0,89579954.0,89579954.0,62930843.0,82910915.0,89496849.0,89579521.0,89579936.0,67750720.0,86046496.0,89551026.0,89579580.0,89579947.0,69068689.0,87310577.0,89566946.0,89579642.0,89579954.0,69652978.0,87962164.0,89574188.0,89579710.0,89579954.0,89579954.0,89579954.0,89579954.0,89579954.0
1564668300,89587118.0,57159222.0,73077534.0,88974771.0,89586401.0,89587026.0,89587118.0,89587118.0,89587118.0,62934761.0,82916898.0,89503999.0,89586685.0,89587100.0,67754861.0,86052932.0,89558183.0,89586744.0,89587111.0,69072899.0,87317241.0,89574107.0,89586806.0,89587118.0,69657225.0,87968980.0,89581352.0,89586874.0,89587118.0,89587118.0,89587118.0,89587118.0,89587118.0
1564668600,89603375.0,57168464.0,73089391.0,88990880.0,89602658.0,89603283.0,89603375.0,89603375.0,89603375.0,62945205.0,82931225.0,89520232.0,89602942.0,89603357.0,67765644.0,86068059.0,89574432.0,89603001.0,89603368.0,69083804.0,87332727.0,89590359.0,89603063.0,89603375.0,69668231.0,87984707.0,89597607.0,89603131.0,89603375.0,89603375.0,89603375.0,89603375.0,89603375.0
1564668900,89620498.0,57178979.0,73102327.0,89007863.0,89619781.0,89620406.0,89620498.0,89620498.0,89620498.0,62956933.0,82946536.0,89537314.0,89620065.0,89620480.0,67777590.0,86084141.0,89591533.0,89620124.0,89620491.0,69095855.0,87349169.0,89607469.0,89620186.0,89620498.0,69680376.0,88001352.0,89614723.0,89620254.0,89620498.0,89620498.0,89620498.0,89620498.0,89620498.0
1564669200,89653822.0,57203739.0,73130591.0,89040970.0,89653105.0,89653730.0,89653822.0,89653822.0,89653822.0,62983697.0,82977524.0,89570599.0,89653389.0,89653804.0,67804654.0,86116066.0,89624851.0,89653448.0,89653815.0,69123026.0,87381590.0,89640792.0,89653510.0,89653822.0,69707659.0,88034022.0,89648047.0,89653578.0,89653822.0,89653822.0,89653822.0,89653822.0,89653822.0
1564669500,89689028.0,57229982.0,73160487.0,89076000.0,89688311.0,89688936.0,89689028.0,89689028.0,89689028.0,63011948.0,83010290.0,89605786.0,89688595.0,89689010.0,67833268.0,86149962.0,89660054.0,89688654.0,89689021.0,69151786.0,87415945.0,89675998.0,89688716.0,89689028.0,69736545.0,88068650.0,89683253.0,89688784.0,89689028.0,89689028.0,89689028.0,89689028.0,89689028.0
1564669800,89712914.0,57245595.0,73179857.0,89099632.0,89712197.0,89712822.0,89712914.0,89712914.0,89712914.0,63029443.0,83032023.0,89629643.0,89712481.0,89712896.0,67851466.0,86172558.0,89683932.0,89712540.0,89712907.0,69170206.0,87438930.0,89699881.0,89712602.0,89712914.0,69755085.0,88091872.0,89707137.0,89712670.0,89712914.0,89712914.0,89712914.0,89712914.0,89712914.0
1564670100,89728373.0,57255488.0,73192325.0,89114983.0,89727656.0,89728281.0,89728373.0,89728373.0,89728373.0,63040903.0,83046140.0,89645078.0,89727940.0,89728355.0,67863201.0,86187279.0,89699376.0,89727999.0,89728366.0,69182047.0,87453916.0,89715326.0,89728061.0,89728373.0,69766993.0,88107012.0,89722582.0,89728129.0,89728373.0,89728373.0,89728373.0,89728373.0,89728373.0
